Date,State_Name,veg_id,veg_name,whole_price,retail_price,shop_mall_price,unit_val,Vegetable_Image
2024-06-01,Bihar,ginger,Ginger,121,139 - 154,145 - 200,1kg,resource/images/vegetables/ginger-64.png
2024-06-01,Bihar,oniongreen,Onion Green,39,45 - 50,47 - 64,1kg,resource/images/vegetables/oniongreen-64.png
2024-06-01,Bihar,greenpeas,Green Peas,46,53 - 58,55 - 76,1kg,resource/images/vegetables/greenpeas-64.png
2024-06-01,Bihar,ivygourd,Ivy Gourd,31,36 - 39,37 - 51,1kg,resource/images/vegetables/ivygourd-64.png
2024-06-01,Bihar,lemon,Lemon (Lime),103,118 - 131,124 - 170,1kg,resource/images/vegetables/lemon-64.png
2024-06-01,Bihar,mangoraw,Mango Raw,28,32 - 36,34 - 46,1kg,resource/images/vegetables/mangoraw-64.png
2024-06-01,Bihar,mintleaves,Mint Leaves,5,6 - 6,6 - 8,1kg,resource/images/vegetables/mintleaves-64.png
2024-06-01,Bihar,mushroom,Mushroom,90,104 - 114,108 - 149,1kg,resource/images/vegetables/mushroom-64.png
2024-06-01,Bihar,mustardleaves,Mustard Leaves,15,17 - 19,18 - 25,1kg,resource/images/vegetables/mustardleaves-64.png
2024-06-01,Bihar,ladiesfinger,Ladies Finger,47,54 - 60,56 - 78,1kg,resource/images/vegetables/ladiesfinger-64.png
2024-06-01,Bihar,pumpkin,Pumpkin,21,24 - 27,25 - 35,1kg,resource/images/vegetables/pumpkin-64.png
2024-06-01,Bihar,radish,Radish,33,38 - 42,40 - 54,1kg,resource/images/vegetables/radish-64.png
2024-06-01,Bihar,ridgegourd,Ridge Gourd,36,41 - 46,43 - 59,1kg,resource/images/vegetables/ridgegourd-64.png
2024-06-01,Bihar,shallot,Shallot (Pearl Onion),37,43 - 47,44 - 61,1kg,resource/images/vegetables/shallot-64.png
2024-06-01,Bihar,snakegourd,Snake Gourd,36,41 - 46,43 - 59,1kg,resource/images/vegetables/snakegourd-64.png
2024-06-01,Bihar,sorrelleaves,Sorrel Leaves,11,13 - 14,13 - 18,1kg,resource/images/vegetables/sorrelleaves-64.png
2024-06-01,Bihar,spinach,Spinach,11,13 - 14,13 - 18,1kg,resource/images/vegetables/spinach-64.png
2024-06-01,Bihar,sweetpotato,Sweet Potato,40,46 - 51,48 - 66,1kg,resource/images/vegetables/sweetpotato-64.png
2024-06-02,Bihar,onionbig,Onion Big,34,39 - 43,41 - 56,1kg,resource/images/vegetables/onionbig-64.png
2024-06-02,Bihar,onionsmall,Onion Small,36,41 - 46,43 - 59,1kg,resource/images/vegetables/onionsmall-64.png
2024-06-02,Bihar,tomato,Tomato,27,31 - 34,32 - 45,1kg,resource/images/vegetables/tomato-64.png
2024-06-02,Bihar,greenchili,Green Chilli,89,102 - 113,107 - 147,1kg,resource/images/vegetables/greenchili-64.png
2024-06-02,Bihar,beetroot,Beetroot,39,45 - 50,47 - 64,1kg,resource/images/vegetables/beetroot-64.png
2024-06-02,Bihar,potato,Potato,36,41 - 46,43 - 59,1kg,resource/images/vegetables/potato-64.png
2024-06-02,Bihar,plantain,Raw Banana (Plantain),8,9 - 10,10 - 13,1kg,resource/images/vegetables/plantain-64.png
2024-06-02,Bihar,amaranthleaves,Amaranth Leaves,15,17 - 19,18 - 25,1kg,resource/images/vegetables/amaranthleaves-64.png
2024-06-02,Bihar,amla,Amla,70,81 - 89,84 - 116,1kg,resource/images/vegetables/amla-64.png
2024-06-02,Bihar,ashgourd,Ash gourd,23,26 - 29,28 - 38,1kg,resource/images/vegetables/ashgourd-64.png
2024-06-02,Bihar,babycorn,Baby Corn,55,63 - 70,66 - 91,1kg,resource/images/vegetables/babycorn-64.png
2024-06-02,Bihar,bananaflower,Banana Flower,17,20 - 22,20 - 28,1kg,resource/images/vegetables/bananaflower-64.png
2024-06-02,Bihar,capsicum,Capsicum,42,48 - 53,50 - 69,1kg,resource/images/vegetables/capsicum-64.png
2024-06-02,Bihar,bittergourd,Bitter Gourd,32,37 - 41,38 - 53,1kg,resource/images/vegetables/bittergourd-64.png
2024-06-02,Bihar,bottlegourd,Bottle Gourd,32,37 - 41,38 - 53,1kg,resource/images/vegetables/bottlegourd-64.png
2024-06-02,Bihar,butterbeans,Butter Beans,51,59 - 65,61 - 84,1kg,resource/images/vegetables/butterbeans-64.png
2024-06-02,Bihar,broadbeans,Broad Beans,63,72 - 80,76 - 104,1kg,resource/images/vegetables/broadbeans-64.png
2024-06-02,Bihar,cabbage,Cabbage,30,35 - 38,36 - 50,1kg,resource/images/vegetables/cabbage-64.png
2024-06-02,Bihar,carrot,Carrot,44,51 - 56,53 - 73,1kg,resource/images/vegetables/carrot-64.png
2024-06-02,Bihar,cauliflower,Cauliflower,28,32 - 36,34 - 46,1kg,resource/images/vegetables/cauliflower-64.png
2024-06-02,Bihar,clusterbeans,Cluster beans,45,52 - 57,54 - 74,1kg,resource/images/vegetables/clusterbeans-64.png
2024-06-02,Bihar,coconut,Coconut,37,43 - 47,44 - 61,1kg,resource/images/vegetables/coconut-64.png
2024-06-02,Bihar,colocasialeaves,Colocasia Leaves,16,18 - 20,19 - 26,1kg,resource/images/vegetables/colocasialeaves-64.png
2024-06-02,Bihar,colocasia,Colocasia,26,30 - 33,31 - 43,1kg,resource/images/vegetables/colocasia-64.png
2024-06-02,Bihar,corianderleaves,Coriander Leaves,9,10 - 11,11 - 15,1kg,resource/images/vegetables/corianderleaves-64.png
2024-06-02,Bihar,corn,Corn,31,36 - 39,37 - 51,1kg,resource/images/vegetables/corn-64.png
2024-06-02,Bihar,cucumber,Cucumber,25,29 - 32,30 - 41,1kg,resource/images/vegetables/cucumber-64.png
2024-06-02,Bihar,curryleaves,Curry Leaves,26,30 - 33,31 - 43,1kg,resource/images/vegetables/curryleaves-64.png
2024-06-02,Bihar,dillleaves,Dill Leaves,12,14 - 15,14 - 20,1kg,resource/images/vegetables/dillleaves-64.png
2024-06-02,Bihar,drumsticks,Drumsticks,40,46 - 51,48 - 66,1kg,resource/images/vegetables/drumsticks-64.png
2024-06-02,Bihar,brinjal,Brinjal,34,39 - 43,41 - 56,1kg,resource/images/vegetables/brinjal-64.png
2024-06-02,Bihar,brinjalbig,Brinjal (Big),34,39 - 43,41 - 56,1kg,resource/images/vegetables/brinjalbig-64.png
2024-06-02,Bihar,elephantyam,Elephant Yam,37,43 - 47,44 - 61,1kg,resource/images/vegetables/elephantyam-64.png
2024-06-02,Bihar,fenugreekleaves,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,resource/images/vegetables/fenugreekleaves-64.png
2024-06-02,Bihar,frenchbeans,French Beans,173,199 - 220,208 - 285,1kg,resource/images/vegetables/frenchbeans-64.png
2024-06-02,Bihar,garlic,Garlic,264,304 - 335,317 - 436,1kg,resource/images/vegetables/garlic-64.png
2024-06-02,Bihar,ginger,Ginger,121,139 - 154,145 - 200,1kg,resource/images/vegetables/ginger-64.png
2024-06-02,Bihar,oniongreen,Onion Green,39,45 - 50,47 - 64,1kg,resource/images/vegetables/oniongreen-64.png
2024-06-02,Bihar,greenpeas,Green Peas,46,53 - 58,55 - 76,1kg,resource/images/vegetables/greenpeas-64.png
2024-06-02,Bihar,ivygourd,Ivy Gourd,31,36 - 39,37 - 51,1kg,resource/images/vegetables/ivygourd-64.png
2024-06-02,Bihar,lemon,Lemon (Lime),103,118 - 131,124 - 170,1kg,resource/images/vegetables/lemon-64.png
2024-06-02,Bihar,mangoraw,Mango Raw,28,32 - 36,34 - 46,1kg,resource/images/vegetables/mangoraw-64.png
2024-06-02,Bihar,mintleaves,Mint Leaves,5,6 - 6,6 - 8,1kg,resource/images/vegetables/mintleaves-64.png
2024-06-02,Bihar,mushroom,Mushroom,90,104 - 114,108 - 149,1kg,resource/images/vegetables/mushroom-64.png
2024-06-02,Bihar,mustardleaves,Mustard Leaves,15,17 - 19,18 - 25,1kg,resource/images/vegetables/mustardleaves-64.png
2024-06-02,Bihar,ladiesfinger,Ladies Finger,47,54 - 60,56 - 78,1kg,resource/images/vegetables/ladiesfinger-64.png
2024-06-02,Bihar,pumpkin,Pumpkin,21,24 - 27,25 - 35,1kg,resource/images/vegetables/pumpkin-64.png
2024-06-02,Bihar,radish,Radish,33,38 - 42,40 - 54,1kg,resource/images/vegetables/radish-64.png
2024-06-02,Bihar,ridgegourd,Ridge Gourd,36,41 - 46,43 - 59,1kg,resource/images/vegetables/ridgegourd-64.png
2024-06-02,Bihar,shallot,Shallot (Pearl Onion),37,43 - 47,44 - 61,1kg,resource/images/vegetables/shallot-64.png
2024-06-02,Bihar,snakegourd,Snake Gourd,36,41 - 46,43 - 59,1kg,resource/images/vegetables/snakegourd-64.png
2024-06-02,Bihar,sorrelleaves,Sorrel Leaves,11,13 - 14,13 - 18,1kg,resource/images/vegetables/sorrelleaves-64.png
2024-06-02,Bihar,spinach,Spinach,11,13 - 14,13 - 18,1kg,resource/images/vegetables/spinach-64.png
2024-06-02,Bihar,sweetpotato,Sweet Potato,40,46 - 51,48 - 66,1kg,resource/images/vegetables/sweetpotato-64.png
2024-06-03,Bihar,onionbig,Onion Big,31,36 - 39,37 - 51,1kg,resource/images/vegetables/onionbig-64.png
2024-06-03,Bihar,onionsmall,Onion Small,37,43 - 47,44 - 61,1kg,resource/images/vegetables/onionsmall-64.png
2024-06-03,Bihar,tomato,Tomato,23,26 - 29,28 - 38,1kg,resource/images/vegetables/tomato-64.png
2024-06-03,Bihar,greenchili,Green Chilli,90,104 - 114,108 - 149,1kg,resource/images/vegetables/greenchili-64.png
2024-06-03,Bihar,beetroot,Beetroot,39,45 - 50,47 - 64,1kg,resource/images/vegetables/beetroot-64.png
2024-06-03,Bihar,potato,Potato,32,37 - 41,38 - 53,1kg,resource/images/vegetables/potato-64.png
2024-06-03,Bihar,plantain,Raw Banana (Plantain),9,10 - 11,11 - 15,1kg,resource/images/vegetables/plantain-64.png
2024-06-03,Bihar,amaranthleaves,Amaranth Leaves,11,13 - 14,13 - 18,1kg,resource/images/vegetables/amaranthleaves-64.png
2024-06-03,Bihar,amla,Amla,70,81 - 89,84 - 116,1kg,resource/images/vegetables/amla-64.png
2024-06-03,Bihar,ashgourd,Ash gourd,21,24 - 27,25 - 35,1kg,resource/images/vegetables/ashgourd-64.png
2024-06-03,Bihar,babycorn,Baby Corn,55,63 - 70,66 - 91,1kg,resource/images/vegetables/babycorn-64.png
2024-06-03,Bihar,bananaflower,Banana Flower,20,23 - 25,24 - 33,1kg,resource/images/vegetables/bananaflower-64.png
2024-06-03,Bihar,capsicum,Capsicum,44,51 - 56,53 - 73,1kg,resource/images/vegetables/capsicum-64.png
2024-06-03,Bihar,bittergourd,Bitter Gourd,33,38 - 42,40 - 54,1kg,resource/images/vegetables/bittergourd-64.png
2024-06-03,Bihar,bottlegourd,Bottle Gourd,32,37 - 41,38 - 53,1kg,resource/images/vegetables/bottlegourd-64.png
2024-06-03,Bihar,butterbeans,Butter Beans,50,58 - 64,60 - 83,1kg,resource/images/vegetables/butterbeans-64.png
2024-06-03,Bihar,broadbeans,Broad Beans,61,70 - 77,73 - 101,1kg,resource/images/vegetables/broadbeans-64.png
2024-06-03,Bihar,cabbage,Cabbage,33,38 - 42,40 - 54,1kg,resource/images/vegetables/cabbage-64.png
2024-06-03,Bihar,carrot,Carrot,40,46 - 51,48 - 66,1kg,resource/images/vegetables/carrot-64.png
2024-06-03,Bihar,cauliflower,Cauliflower,25,29 - 32,30 - 41,1kg,resource/images/vegetables/cauliflower-64.png
2024-06-03,Bihar,clusterbeans,Cluster beans,45,52 - 57,54 - 74,1kg,resource/images/vegetables/clusterbeans-64.png
2024-06-03,Bihar,coconut,Coconut,35,40 - 44,42 - 58,1kg,resource/images/vegetables/coconut-64.png
2024-06-03,Bihar,colocasialeaves,Colocasia Leaves,17,20 - 22,20 - 28,1kg,resource/images/vegetables/colocasialeaves-64.png
2024-06-03,Bihar,colocasia,Colocasia,25,29 - 32,30 - 41,1kg,resource/images/vegetables/colocasia-64.png
2024-06-03,Bihar,corianderleaves,Coriander Leaves,5,6 - 6,6 - 8,1kg,resource/images/vegetables/corianderleaves-64.png
2024-06-03,Bihar,corn,Corn,35,40 - 44,42 - 58,1kg,resource/images/vegetables/corn-64.png
2024-06-03,Bihar,cucumber,Cucumber,28,32 - 36,34 - 46,1kg,resource/images/vegetables/cucumber-64.png
2024-06-03,Bihar,curryleaves,Curry Leaves,29,33 - 37,35 - 48,1kg,resource/images/vegetables/curryleaves-64.png
2024-06-03,Bihar,dillleaves,Dill Leaves,11,13 - 14,13 - 18,1kg,resource/images/vegetables/dillleaves-64.png
2024-06-03,Bihar,drumsticks,Drumsticks,30,35 - 38,36 - 50,1kg,resource/images/vegetables/drumsticks-64.png
2024-06-03,Bihar,brinjal,Brinjal,37,43 - 47,44 - 61,1kg,resource/images/vegetables/brinjal-64.png
2024-06-03,Bihar,brinjalbig,Brinjal (Big),33,38 - 42,40 - 54,1kg,resource/images/vegetables/brinjalbig-64.png
2024-06-03,Bihar,elephantyam,Elephant Yam,35,40 - 44,42 - 58,1kg,resource/images/vegetables/elephantyam-64.png
2024-06-03,Bihar,fenugreekleaves,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,resource/images/vegetables/fenugreekleaves-64.png
2024-06-03,Bihar,frenchbeans,French Beans,176,202 - 224,211 - 290,1kg,resource/images/vegetables/frenchbeans-64.png
2024-06-03,Bihar,garlic,Garlic,266,306 - 338,319 - 439,1kg,resource/images/vegetables/garlic-64.png
2024-06-03,Bihar,ginger,Ginger,138,159 - 175,166 - 228,1kg,resource/images/vegetables/ginger-64.png
2024-06-03,Bihar,oniongreen,Onion Green,40,46 - 51,48 - 66,1kg,resource/images/vegetables/oniongreen-64.png
2024-06-03,Bihar,greenpeas,Green Peas,44,51 - 56,53 - 73,1kg,resource/images/vegetables/greenpeas-64.png
2024-06-03,Bihar,ivygourd,Ivy Gourd,27,31 - 34,32 - 45,1kg,resource/images/vegetables/ivygourd-64.png
2024-06-03,Bihar,lemon,Lemon (Lime),109,125 - 138,131 - 180,1kg,resource/images/vegetables/lemon-64.png
2024-06-03,Bihar,mangoraw,Mango Raw,30,35 - 38,36 - 50,1kg,resource/images/vegetables/mangoraw-64.png
2024-06-03,Bihar,mintleaves,Mint Leaves,4,5 - 5,5 - 7,1kg,resource/images/vegetables/mintleaves-64.png
2024-06-03,Bihar,mushroom,Mushroom,76,87 - 97,91 - 125,1kg,resource/images/vegetables/mushroom-64.png
2024-06-03,Bihar,mustardleaves,Mustard Leaves,14,16 - 18,17 - 23,1kg,resource/images/vegetables/mustardleaves-64.png
2024-06-03,Bihar,ladiesfinger,Ladies Finger,45,52 - 57,54 - 74,1kg,resource/images/vegetables/ladiesfinger-64.png
2024-06-03,Bihar,pumpkin,Pumpkin,22,25 - 28,26 - 36,1kg,resource/images/vegetables/pumpkin-64.png
2024-06-03,Bihar,radish,Radish,31,36 - 39,37 - 51,1kg,resource/images/vegetables/radish-64.png
2024-06-03,Bihar,ridgegourd,Ridge Gourd,32,37 - 41,38 - 53,1kg,resource/images/vegetables/ridgegourd-64.png
2024-06-03,Bihar,shallot,Shallot (Pearl Onion),37,43 - 47,44 - 61,1kg,resource/images/vegetables/shallot-64.png
2024-06-03,Bihar,snakegourd,Snake Gourd,38,44 - 48,46 - 63,1kg,resource/images/vegetables/snakegourd-64.png
2024-06-03,Bihar,sorrelleaves,Sorrel Leaves,17,20 - 22,20 - 28,1kg,resource/images/vegetables/sorrelleaves-64.png
2024-06-03,Bihar,spinach,Spinach,10,12 - 13,12 - 17,1kg,resource/images/vegetables/spinach-64.png
2024-06-03,Bihar,sweetpotato,Sweet Potato,38,44 - 48,46 - 63,1kg,resource/images/vegetables/sweetpotato-64.png
2024-06-04,Bihar,onionbig,Onion Big,31,36 - 39,37 - 51,1kg,resource/images/vegetables/onionbig-64.png
2024-06-04,Bihar,onionsmall,Onion Small,37,43 - 47,44 - 61,1kg,resource/images/vegetables/onionsmall-64.png
2024-06-04,Bihar,tomato,Tomato,23,26 - 29,28 - 38,1kg,resource/images/vegetables/tomato-64.png
2024-06-04,Bihar,greenchili,Green Chilli,90,104 - 114,108 - 149,1kg,resource/images/vegetables/greenchili-64.png
2024-06-04,Bihar,beetroot,Beetroot,39,45 - 50,47 - 64,1kg,resource/images/vegetables/beetroot-64.png
2024-06-04,Bihar,potato,Potato,32,37 - 41,38 - 53,1kg,resource/images/vegetables/potato-64.png
2024-06-04,Bihar,plantain,Raw Banana (Plantain),9,10 - 11,11 - 15,1kg,resource/images/vegetables/plantain-64.png
2024-06-04,Bihar,amaranthleaves,Amaranth Leaves,11,13 - 14,13 - 18,1kg,resource/images/vegetables/amaranthleaves-64.png
2024-06-04,Bihar,amla,Amla,70,81 - 89,84 - 116,1kg,resource/images/vegetables/amla-64.png
2024-06-04,Bihar,ashgourd,Ash gourd,21,24 - 27,25 - 35,1kg,resource/images/vegetables/ashgourd-64.png
2024-06-04,Bihar,babycorn,Baby Corn,55,63 - 70,66 - 91,1kg,resource/images/vegetables/babycorn-64.png
2024-06-04,Bihar,bananaflower,Banana Flower,20,23 - 25,24 - 33,1kg,resource/images/vegetables/bananaflower-64.png
2024-06-04,Bihar,capsicum,Capsicum,44,51 - 56,53 - 73,1kg,resource/images/vegetables/capsicum-64.png
2024-06-04,Bihar,bittergourd,Bitter Gourd,33,38 - 42,40 - 54,1kg,resource/images/vegetables/bittergourd-64.png
2024-06-04,Bihar,bottlegourd,Bottle Gourd,32,37 - 41,38 - 53,1kg,resource/images/vegetables/bottlegourd-64.png
2024-06-04,Bihar,butterbeans,Butter Beans,50,58 - 64,60 - 83,1kg,resource/images/vegetables/butterbeans-64.png
2024-06-04,Bihar,broadbeans,Broad Beans,61,70 - 77,73 - 101,1kg,resource/images/vegetables/broadbeans-64.png
2024-06-04,Bihar,cabbage,Cabbage,33,38 - 42,40 - 54,1kg,resource/images/vegetables/cabbage-64.png
2024-06-04,Bihar,carrot,Carrot,40,46 - 51,48 - 66,1kg,resource/images/vegetables/carrot-64.png
2024-06-04,Bihar,cauliflower,Cauliflower,25,29 - 32,30 - 41,1kg,resource/images/vegetables/cauliflower-64.png
2024-06-04,Bihar,clusterbeans,Cluster beans,45,52 - 57,54 - 74,1kg,resource/images/vegetables/clusterbeans-64.png
2024-06-04,Bihar,coconut,Coconut,35,40 - 44,42 - 58,1kg,resource/images/vegetables/coconut-64.png
2024-06-04,Bihar,colocasialeaves,Colocasia Leaves,17,20 - 22,20 - 28,1kg,resource/images/vegetables/colocasialeaves-64.png
2024-06-04,Bihar,colocasia,Colocasia,25,29 - 32,30 - 41,1kg,resource/images/vegetables/colocasia-64.png
2024-06-04,Bihar,corianderleaves,Coriander Leaves,5,6 - 6,6 - 8,1kg,resource/images/vegetables/corianderleaves-64.png
2024-06-04,Bihar,corn,Corn,35,40 - 44,42 - 58,1kg,resource/images/vegetables/corn-64.png
2024-06-04,Bihar,cucumber,Cucumber,28,32 - 36,34 - 46,1kg,resource/images/vegetables/cucumber-64.png
2024-06-04,Bihar,curryleaves,Curry Leaves,29,33 - 37,35 - 48,1kg,resource/images/vegetables/curryleaves-64.png
2024-06-04,Bihar,dillleaves,Dill Leaves,11,13 - 14,13 - 18,1kg,resource/images/vegetables/dillleaves-64.png
2024-06-04,Bihar,drumsticks,Drumsticks,30,35 - 38,36 - 50,1kg,resource/images/vegetables/drumsticks-64.png
2024-06-04,Bihar,brinjal,Brinjal,37,43 - 47,44 - 61,1kg,resource/images/vegetables/brinjal-64.png
2024-06-04,Bihar,brinjalbig,Brinjal (Big),33,38 - 42,40 - 54,1kg,resource/images/vegetables/brinjalbig-64.png
2024-06-04,Bihar,elephantyam,Elephant Yam,35,40 - 44,42 - 58,1kg,resource/images/vegetables/elephantyam-64.png
2024-06-04,Bihar,fenugreekleaves,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,resource/images/vegetables/fenugreekleaves-64.png
2024-06-04,Bihar,frenchbeans,French Beans,176,202 - 224,211 - 290,1kg,resource/images/vegetables/frenchbeans-64.png
2024-06-04,Bihar,garlic,Garlic,266,306 - 338,319 - 439,1kg,resource/images/vegetables/garlic-64.png
2024-06-04,Bihar,ginger,Ginger,138,159 - 175,166 - 228,1kg,resource/images/vegetables/ginger-64.png
2024-06-04,Bihar,oniongreen,Onion Green,40,46 - 51,48 - 66,1kg,resource/images/vegetables/oniongreen-64.png
2024-06-04,Bihar,greenpeas,Green Peas,44,51 - 56,53 - 73,1kg,resource/images/vegetables/greenpeas-64.png
2024-06-04,Bihar,ivygourd,Ivy Gourd,27,31 - 34,32 - 45,1kg,resource/images/vegetables/ivygourd-64.png
2024-06-04,Bihar,lemon,Lemon (Lime),109,125 - 138,131 - 180,1kg,resource/images/vegetables/lemon-64.png
2024-06-04,Bihar,mangoraw,Mango Raw,30,35 - 38,36 - 50,1kg,resource/images/vegetables/mangoraw-64.png
2024-06-04,Bihar,mintleaves,Mint Leaves,4,5 - 5,5 - 7,1kg,resource/images/vegetables/mintleaves-64.png
2024-06-04,Bihar,mushroom,Mushroom,76,87 - 97,91 - 125,1kg,resource/images/vegetables/mushroom-64.png
2024-06-04,Bihar,mustardleaves,Mustard Leaves,14,16 - 18,17 - 23,1kg,resource/images/vegetables/mustardleaves-64.png
2024-06-04,Bihar,ladiesfinger,Ladies Finger,45,52 - 57,54 - 74,1kg,resource/images/vegetables/ladiesfinger-64.png
2024-06-04,Bihar,pumpkin,Pumpkin,22,25 - 28,26 - 36,1kg,resource/images/vegetables/pumpkin-64.png
2024-06-04,Bihar,radish,Radish,31,36 - 39,37 - 51,1kg,resource/images/vegetables/radish-64.png
2024-06-04,Bihar,ridgegourd,Ridge Gourd,32,37 - 41,38 - 53,1kg,resource/images/vegetables/ridgegourd-64.png
2024-06-04,Bihar,shallot,Shallot (Pearl Onion),37,43 - 47,44 - 61,1kg,resource/images/vegetables/shallot-64.png
2024-06-04,Bihar,snakegourd,Snake Gourd,38,44 - 48,46 - 63,1kg,resource/images/vegetables/snakegourd-64.png
2024-06-04,Bihar,sorrelleaves,Sorrel Leaves,17,20 - 22,20 - 28,1kg,resource/images/vegetables/sorrelleaves-64.png
2024-06-04,Bihar,spinach,Spinach,10,12 - 13,12 - 17,1kg,resource/images/vegetables/spinach-64.png
2024-06-04,Bihar,sweetpotato,Sweet Potato,38,44 - 48,46 - 63,1kg,resource/images/vegetables/sweetpotato-64.png
2024-06-05,Bihar,onionbig,Onion Big,31,36 - 39,37 - 51,1kg,resource/images/vegetables/onionbig-64.png
2024-06-05,Bihar,onionsmall,Onion Small,37,43 - 47,44 - 61,1kg,resource/images/vegetables/onionsmall-64.png
2024-06-05,Bihar,tomato,Tomato,23,26 - 29,28 - 38,1kg,resource/images/vegetables/tomato-64.png
2024-06-05,Bihar,greenchili,Green Chilli,90,104 - 114,108 - 149,1kg,resource/images/vegetables/greenchili-64.png
2024-06-05,Bihar,beetroot,Beetroot,39,45 - 50,47 - 64,1kg,resource/images/vegetables/beetroot-64.png
2024-06-05,Bihar,potato,Potato,32,37 - 41,38 - 53,1kg,resource/images/vegetables/potato-64.png
2024-06-05,Bihar,plantain,Raw Banana (Plantain),9,10 - 11,11 - 15,1kg,resource/images/vegetables/plantain-64.png
2024-06-05,Bihar,amaranthleaves,Amaranth Leaves,11,13 - 14,13 - 18,1kg,resource/images/vegetables/amaranthleaves-64.png
2024-06-05,Bihar,amla,Amla,70,81 - 89,84 - 116,1kg,resource/images/vegetables/amla-64.png
2024-06-05,Bihar,ashgourd,Ash gourd,21,24 - 27,25 - 35,1kg,resource/images/vegetables/ashgourd-64.png
2024-06-05,Bihar,babycorn,Baby Corn,55,63 - 70,66 - 91,1kg,resource/images/vegetables/babycorn-64.png
2024-06-05,Bihar,bananaflower,Banana Flower,20,23 - 25,24 - 33,1kg,resource/images/vegetables/bananaflower-64.png
2024-06-05,Bihar,capsicum,Capsicum,44,51 - 56,53 - 73,1kg,resource/images/vegetables/capsicum-64.png
2024-06-05,Bihar,bittergourd,Bitter Gourd,33,38 - 42,40 - 54,1kg,resource/images/vegetables/bittergourd-64.png
2024-06-05,Bihar,bottlegourd,Bottle Gourd,32,37 - 41,38 - 53,1kg,resource/images/vegetables/bottlegourd-64.png
2024-06-05,Bihar,butterbeans,Butter Beans,50,58 - 64,60 - 83,1kg,resource/images/vegetables/butterbeans-64.png
2024-06-05,Bihar,broadbeans,Broad Beans,61,70 - 77,73 - 101,1kg,resource/images/vegetables/broadbeans-64.png
2024-06-05,Bihar,cabbage,Cabbage,33,38 - 42,40 - 54,1kg,resource/images/vegetables/cabbage-64.png
2024-06-05,Bihar,carrot,Carrot,40,46 - 51,48 - 66,1kg,resource/images/vegetables/carrot-64.png
2024-06-05,Bihar,cauliflower,Cauliflower,25,29 - 32,30 - 41,1kg,resource/images/vegetables/cauliflower-64.png
2024-06-05,Bihar,clusterbeans,Cluster beans,45,52 - 57,54 - 74,1kg,resource/images/vegetables/clusterbeans-64.png
